0.001 sec,,20.0 sec,,60.0 sec,
10282.015,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10286.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10290.04,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10294.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10298.027,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10299.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10302.037,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10306.015,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10310.027,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10314.039,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10318.017,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10322.026,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10326.041,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10330.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10334.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10338.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10342.016,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10346.026,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10350.04,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10354.017,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10358.026,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10359.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10362.04,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10366.017,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10370.027,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10377.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10378.023,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10382.034,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10386.038,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10390.017,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10397.027,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10398.042,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10402.013,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10406.028,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10410.039,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10414.022,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10418.036,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10419.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10422.042,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10426.013,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10430.033,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10434.046,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10438.013,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10442.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10446.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10450.016,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10454.028,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10458.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10462.016,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10466.026,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10470.039,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10474.016,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10478.026,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10479.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10485.039,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10486.015,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10490.032,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10494.04,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10498.014,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10502.033,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10506.043,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10510.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10514.028,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10518.049,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10522.015,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10529.028,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10530.04,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10534.016,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10538.028,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10539.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10542.04,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10546.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10550.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10554.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10558.014,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10562.028,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10566.039,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10570.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10574.026,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10578.039,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10582.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10586.026,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10590.04,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10594.015,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10598.026,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10599.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10602.04,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10606.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10610.027,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10614.038,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10618.015,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10625.028,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10626.041,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10633.016,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10634.028,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10638.045,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10642.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10646.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10650.04,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10654.052,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10658.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10659.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10662.04,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10666.016,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10670.028,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10674.04,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10678.014,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10682.027,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10686.039,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10690.016,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10694.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10698.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10702.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10706.025,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10713.04,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10719.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10720.013,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10726.015,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10730.028,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10734.042,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10738.015,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10742.026,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10746.039,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10750.016,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10754.031,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10758.047,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10762.014,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10766.034,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10770.039,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10774.016,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10778.027,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10779.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10782.04,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10786.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10790.027,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10794.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10798.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10802.027,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10809.039,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10810.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10814.025,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10818.04,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10822.015,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10829.027,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10830.039,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10837.022,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10839.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10842.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10846.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10850.025,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10854.037,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10858.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10862.027,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10866.038,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10870.016,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10874.028,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10878.052,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10882.015,63,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10886.028,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10890.04,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10894.015,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10898.026,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10899.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10902.041,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10906.016,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10910.028,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10914.037,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10918.012,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10922.028,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10926.039,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10930.017,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10934.027,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10938.047,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10942.021,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10946.032,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10950.041,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10957.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10958.029,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10959.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10962.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10966.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10970.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10974.04,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10981.016,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10982.035,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10989.04,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10990.022,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10994.027,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10998.039,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11002.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11006.027,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11010.041,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11014.022,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11018.027,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11019.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11022.041,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11026.015,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11030.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11034.047,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11038.022,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11042.027,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11046.046,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11050.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11054.028,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11058.039,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11062.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11066.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11070.039,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11074.012,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11078.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11079.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11082.04,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11086.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11090.027,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11094.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11098.022,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11105.035,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11106.041,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11110.021,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11114.028,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11118.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11122.016,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11126.026,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11130.041,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11134.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11138.025,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11139.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11142.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11146.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11150.027,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11154.04,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11158.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11162.025,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11166.041,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11170.016,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11174.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11181.042,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11182.016,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11186.026,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11193.051,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11194.014,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11198.034,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11199.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11205.04,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11206.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11210.035,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11214.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11214.716,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11221.022,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11227.053,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11234.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11241.043,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11248.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11255.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11258.028,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11259.524,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11262.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11266.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11270.027,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11274.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11281.013,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11288.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11295.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11302.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11306.028,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11310.04,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11314.016,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11318.028,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11319.533,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11322.04,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11326.016,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11330.027,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11334.04,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11338.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11342.034,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11349.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11356.022,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11363.034,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11370.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11377.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11379.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11382.04,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11386.015,63,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11390.03,62,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11394.039,63,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11398.016,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11402.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11409.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11416.011,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11423.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11430.045,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11437.022,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11439.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11444.029,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11451.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11458.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11465.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11472.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11474.028,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11478.039,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11482.016,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11486.026,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11493.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11499.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11500.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11507.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11514.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11521.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11528.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11535.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11542.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11549.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11556.037,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11559.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11563.017,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11570.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11577.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11584.017,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11591.026,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11598.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11602.016,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11606.026,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11610.04,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11614.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11618.027,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11619.531,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11622.041,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11626.017,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11630.028,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11634.039,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11638.016,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11642.033,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11649.046,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11656.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11657.512,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11664.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11671.021,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11671.391,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11678.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11679.533,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11685.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11692.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11699.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11706.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11713.015,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11720.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11727.041,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11734.022,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11739.539,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11741.032,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11748.042,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11755.017,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11762.027,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11769.039,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11776.014,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11783.028,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11790.04,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
11797.016,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
